sample_id,source_id,raw_path,relative_path,caption,width,height,sha256,valid,error
places2_ce15d10b4d6283b782fc239d,places2,data/raw_smoke/places2/images/train/places_000110.jpg,images/train/places_000110.jpg,smoke places scene 110,128,128,d7f2b2ac0fd44a2c9fc9ac4346ff859cc7a5cdfd425b361bee0122a6dfc84450,1,
places2_24079f3c786c156a5d5d3d42,places2,data/raw_smoke/places2/images/train/places_000111.jpg,images/train/places_000111.jpg,smoke places scene 111,128,128,e029e63da723a06f231edb68deb031e46f204ffba733a340f15511ee00b39906,1,
places2_1dd1839623a7dcd977711b2f,places2,data/raw_smoke/places2/images/train/places_000112.jpg,images/train/places_000112.jpg,smoke places scene 112,128,128,1c4336fea7f39069e66d6fff49e9f077cb36dc458b1e2167f366de57f5b3e265,1,
places2_430ded70335ca5701d5996d3,places2,data/raw_smoke/places2/images/train/places_000113.jpg,images/train/places_000113.jpg,smoke places scene 113,128,128,6221db86ebeb8dd675d07eb62b67d687a4b5d1506650dbf1871a2ff75c796eb9,1,
places2_88479423364ea9d3b42ab96e,places2,data/raw_smoke/places2/images/train/places_000114.jpg,images/train/places_000114.jpg,smoke places scene 114,128,128,f302d19e2c65aa62b3ec1ec0ecde0c9f8b6f6c0363f8230211391c6662f388d8,1,
places2_d812b0c8ea54061d3737a56e,places2,data/raw_smoke/places2/images/train/places_000115.jpg,images/train/places_000115.jpg,smoke places scene 115,128,128,65a8bb8365e7fbeb27ef76c7f466429c3d58489044a423e1e66ca8e43da8cde1,1,
places2_57860b880ea2eb859d348338,places2,data/raw_smoke/places2/images/train/places_000116.jpg,images/train/places_000116.jpg,smoke places scene 116,128,128,831a6ecad8b564ac6931b37f77f03f96c2609b1dd4e3299f805f94a36a3e07bd,1,
places2_bf4f64f4c1e0485b20e38328,places2,data/raw_smoke/places2/images/train/places_000117.jpg,images/train/places_000117.jpg,smoke places scene 117,128,128,69190abf2efcb58f8c619dedf7d1e7ae18692787705c7f9f4de324850f38f5a9,1,
places2_263a35467902257bf3469f4b,places2,data/raw_smoke/places2/images/train/places_000118.jpg,images/train/places_000118.jpg,smoke places scene 118,128,128,829db4b3fa5b6e68fe4839e96edc3812d2ccd2a85da45b386aea55bf7192c21c,1,
places2_7f31652422994d9b529d1ec1,places2,data/raw_smoke/places2/images/train/places_000119.jpg,images/train/places_000119.jpg,smoke places scene 119,128,128,24819c79f4f3571546b7653d6558fb0c816561d2b1c9e6e27ddcff4ddba34862,1,
places2_e8f527185bd0240eb4e03ace,places2,data/raw_smoke/places2/images/train/places_000120.jpg,images/train/places_000120.jpg,smoke places scene 120,128,128,5c46cb84101e7d32e63a707ecdb87d8e54720d2da0b8b2903b982cf1058765a1,1,
places2_c1697326b6ce16c3f86b8f6a,places2,data/raw_smoke/places2/images/train/places_000121.jpg,images/train/places_000121.jpg,smoke places scene 121,128,128,1487655bc03a4ea8875de5021f11c0b2593858e59e3c1352341c638157d11803,1,
places2_b61d46f6ef103aab4ad548ca,places2,data/raw_smoke/places2/images/train/places_000122.jpg,images/train/places_000122.jpg,smoke places scene 122,128,128,064295a49453e146e0c19dea97dd9e13f9606bed8dee6733c17ffdcb737b2178,1,
places2_b917baedcec4aa0d3dc0dd10,places2,data/raw_smoke/places2/images/train/places_000123.jpg,images/train/places_000123.jpg,smoke places scene 123,128,128,e3dc51d9e1c212e8584a56221a5eed4e5451ccd3f6c3569cdcc1c3dfe6bad183,1,
places2_2c12411a6a28413f34ba490d,places2,data/raw_smoke/places2/images/train/places_000124.jpg,images/train/places_000124.jpg,smoke places scene 124,128,128,4ef233317ce0ea106083c944c184cea2b84e27ef0b1c62dd7cc5efbf973a3130,1,
places2_e87d8aaeaf489a755e63457a,places2,data/raw_smoke/places2/images/train/places_000125.jpg,images/train/places_000125.jpg,smoke places scene 125,128,128,f72e32f519f265595886f426b02997d3a5b869aa80cc0314c36fade499ad9b07,1,
places2_18d74b4affa7fcb70c86f4ef,places2,data/raw_smoke/places2/images/train/places_000126.jpg,images/train/places_000126.jpg,smoke places scene 126,128,128,2c45408e349ba788508e1f98d39671fe5a10622cdf225b016f789139dbd44599,1,
places2_21bc21f55bfe8a00fdeedb95,places2,data/raw_smoke/places2/images/train/places_000127.jpg,images/train/places_000127.jpg,smoke places scene 127,128,128,59d837c6749b3cc20a8597ec4565dd2e23109433bcb0b0bc5c01b60e598ef744,1,
places2_670006d340f1c91e7dc12a04,places2,data/raw_smoke/places2/images/train/places_000128.jpg,images/train/places_000128.jpg,smoke places scene 128,128,128,56fcaeee749ef30ea6801a77ccb0e0879094ccbc87a0cba29f191520571b0675,1,
places2_94ba6d7f64085795b34d5cb9,places2,data/raw_smoke/places2/images/train/places_000129.jpg,images/train/places_000129.jpg,smoke places scene 129,128,128,6a74967c13f4ac9dcd29ccc2bfbf51ae67c52f6649841037a691cb1404dc743c,1,
places2_4449d0b421799abd11e8f189,places2,data/raw_smoke/places2/images/train/places_000130.jpg,images/train/places_000130.jpg,smoke places scene 130,128,128,ea00a2716bd75cb1ceae961fc9db0db1b231979ea19a11cd1cf10663c872355f,1,
places2_277cd782b702ce7f5a46c7f8,places2,data/raw_smoke/places2/images/train/places_000131.jpg,images/train/places_000131.jpg,smoke places scene 131,128,128,669bf4cda00577ba8776dfaf3a6ac21b427796ecb642c912adf406a59af2fcff,1,
places2_c231f1869bd4ee48865b23c1,places2,data/raw_smoke/places2/images/train/places_000132.jpg,images/train/places_000132.jpg,smoke places scene 132,128,128,80266355a41830bad59d87f7339c839e40ddf3e457287acb9c903ce37e3ffee0,1,
places2_4e6f5235134777990e0ceba1,places2,data/raw_smoke/places2/images/train/places_000133.jpg,images/train/places_000133.jpg,smoke places scene 133,128,128,a9e9099af9115e48b37092f4fb1d5f8a2911b3e6f2cc6dc8917042b5c4321498,1,
places2_63811c8b20b70eaecacabdbd,places2,data/raw_smoke/places2/images/train/places_000134.jpg,images/train/places_000134.jpg,smoke places scene 134,128,128,2ff4970c61591554bbf7169e91c9027d2b6a20c12a5d67d041173de8374384e0,1,
places2_9879bc26ea76c0d459c87a42,places2,data/raw_smoke/places2/images/train/places_000135.jpg,images/train/places_000135.jpg,smoke places scene 135,128,128,12d4e283255608dddd446882dfdcac19aaf5aaedb8b5c9fcab34409b30fdff3e,1,
places2_a11f12dc4975eac25f7ed5ff,places2,data/raw_smoke/places2/images/train/places_000136.jpg,images/train/places_000136.jpg,smoke places scene 136,128,128,98932db56a04cc5faa57c20cc28010f485db319f13c64772bbf7082b817cf153,1,
places2_7e9344732193afcce962ca31,places2,data/raw_smoke/places2/images/train/places_000137.jpg,images/train/places_000137.jpg,smoke places scene 137,128,128,9fbd067acd837f9984a7a5e76796665e09ae5e12fbcc0c04cf3a3f5460ece903,1,
places2_df0069d3e91fab718a35bcf4,places2,data/raw_smoke/places2/images/train/places_000138.jpg,images/train/places_000138.jpg,smoke places scene 138,128,128,76eaacac751762169b64b40bbef73d6650b63cd63806b4bac91debbd5eaf7575,1,
places2_1899a85ca228b165d8e21a1d,places2,data/raw_smoke/places2/images/train/places_000139.jpg,images/train/places_000139.jpg,smoke places scene 139,128,128,44b1a331ad1268f92a89146de58ab2c319ce81566dfc1681f4174ae04f5d372f,1,
places2_510c863d680b651d9c32df6c,places2,data/raw_smoke/places2/images/train/places_000140.jpg,images/train/places_000140.jpg,smoke places scene 140,128,128,cff2cf1829f7e559bf053f09a94d72a8330d9433b75ecb53b7d9adf3b129095d,1,
places2_5dfe915de1efaaf7ee8a04f0,places2,data/raw_smoke/places2/images/train/places_000141.jpg,images/train/places_000141.jpg,smoke places scene 141,128,128,e7f3e666e3a26ce7f9a3ffb83599520cd0a4e5e8c28e818a2138ef8798500f19,1,
places2_4c9e43fa2cd4a4bc2965e993,places2,data/raw_smoke/places2/images/train/places_000142.jpg,images/train/places_000142.jpg,smoke places scene 142,128,128,7df5dc14cb5fbdd03504a66eeaa1714dcfb8a4a6b59430ea76fd4252fed1baf7,1,
places2_8509a7a08284384fe77a9910,places2,data/raw_smoke/places2/images/train/places_000143.jpg,images/train/places_000143.jpg,smoke places scene 143,128,128,c74667c3dcc8331a60698d90433c226d4e2e4f8c300fa3e60037612ea04ca83d,1,
places2_6bcd69c3215384bbcee98e6f,places2,data/raw_smoke/places2/images/train/places_000144.jpg,images/train/places_000144.jpg,smoke places scene 144,128,128,220dffa4149cc29f4dd5997df6c2f2eb6c76350965aa325b6a3eaafe4817e7d2,1,
places2_edcef908ea4471f6001b2ecf,places2,data/raw_smoke/places2/images/train/places_000145.jpg,images/train/places_000145.jpg,smoke places scene 145,128,128,3d5af24608f6524811c1a9fdb38e5895b37b02ba27f62ffc5750744b220b67c2,1,
places2_ae5bcabd362e6cfd3bba00be,places2,data/raw_smoke/places2/images/train/places_000146.jpg,images/train/places_000146.jpg,smoke places scene 146,128,128,d4ffa1f00f30a23ea37999f46bdeb3b03c6569a880c7dcf47e55731cf7519943,1,
places2_2173f1de75280d3edc6aa50e,places2,data/raw_smoke/places2/images/train/places_000147.jpg,images/train/places_000147.jpg,smoke places scene 147,128,128,5f60202cff80f676e0d74348141610001225495e59e7306a7cf687d8e2fb3f46,1,
places2_daa1219a8986646014056f5b,places2,data/raw_smoke/places2/images/train/places_000148.jpg,images/train/places_000148.jpg,smoke places scene 148,128,128,d6a26aa69bb51bbd125c7eb0046454055a4e25acbc0ed817b9c7466d741ee680,1,
places2_50174cd38614348247cec819,places2,data/raw_smoke/places2/images/train/places_000149.jpg,images/train/places_000149.jpg,smoke places scene 149,128,128,8d7df48b093a610d46dd342c932ac5622c06880fb30277f93c8be9d7829af68f,1,
places2_224aefdf2c2ea6aea6436930,places2,data/raw_smoke/places2/images/train/places_000150.jpg,images/train/places_000150.jpg,smoke places scene 150,128,128,63f55df9dce4af0840dcd50e32dfcda6e20fd430bdacd93ca43f476b67ac9651,1,
places2_9978ed4f2facc8fce09db921,places2,data/raw_smoke/places2/images/train/places_000151.jpg,images/train/places_000151.jpg,smoke places scene 151,128,128,90bdac0f360cd4175d85ec7e0aa79bb128a87214e1d83922788fc6f3e360795f,1,
places2_94966307b43439bcd01ce0a0,places2,data/raw_smoke/places2/images/train/places_000152.jpg,images/train/places_000152.jpg,smoke places scene 152,128,128,6a6533d8a792ba6f835931bd582fc9db555ade09217912f571aafe64a1495dd8,1,
places2_dec98a2cb269541367245f52,places2,data/raw_smoke/places2/images/train/places_000153.jpg,images/train/places_000153.jpg,smoke places scene 153,128,128,21814e4b3d2ffed6d22d190fa717e72ae63d6fed362ba9b0cf21878d681a67ee,1,
places2_e917b2dad6632040189e304d,places2,data/raw_smoke/places2/images/train/places_000154.jpg,images/train/places_000154.jpg,smoke places scene 154,128,128,01fd657db10874044617f44ef965e733e913967f86b1d6044c75187deaee27ce,1,
places2_fb5f38ece3bc3c7a34ac02e5,places2,data/raw_smoke/places2/images/train/places_000155.jpg,images/train/places_000155.jpg,smoke places scene 155,128,128,514a5867e470b0d1d6fd8759ec8b9a99fd03e3d7c98619f0961ed91d5a5f78a8,1,
places2_0d3e2ebe2bdb7e4db57a4723,places2,data/raw_smoke/places2/images/train/places_000156.jpg,images/train/places_000156.jpg,smoke places scene 156,128,128,00452b5473096cc25495cb0552b79b7fe72bc1931ab9075f994a321b257cb369,1,
places2_f0a0b294d4fd27bd59424113,places2,data/raw_smoke/places2/images/train/places_000157.jpg,images/train/places_000157.jpg,smoke places scene 157,128,128,3ace060ee6985ca37f0f4413acc79cc1cdd7f95d463516d58bba3d4278612e12,1,
places2_c41ee5363aa20e7f8b3b3b2d,places2,data/raw_smoke/places2/images/train/places_000158.jpg,images/train/places_000158.jpg,smoke places scene 158,128,128,8ad129db6c09ed6e8c285ea11369f785798241ffa49e13fd47b1fd4142ba04d4,1,
places2_4546384974c20527b3e945bb,places2,data/raw_smoke/places2/images/train/places_000159.jpg,images/train/places_000159.jpg,smoke places scene 159,128,128,33d6a511711a7af295433f73ec4fcef3369ba2a10e3432dc0829ae5ae5d56fe3,1,
places2_671711c58f03744275998217,places2,data/raw_smoke/places2/images/train/places_000160.jpg,images/train/places_000160.jpg,smoke places scene 160,128,128,ba766ad3e67618ef8efd386334b5167ef4d623323e670784c26fc703d06b14c9,1,
places2_b62b958ab63b4f050d6fc049,places2,data/raw_smoke/places2/images/train/places_000161.jpg,images/train/places_000161.jpg,smoke places scene 161,128,128,fdc4e1e3c3761a32154dad97de327089b1488498df0eb680ed599bdbcab979ff,1,
places2_8c27a017ca1ae17954c50cfa,places2,data/raw_smoke/places2/images/train/places_000162.jpg,images/train/places_000162.jpg,smoke places scene 162,128,128,5839ee7638f0bb379c51b5a10e62e35c12fc8fe370e9af0531a87b9c76ad6833,1,
places2_acd8b7f3fae474a5c4f15e7d,places2,data/raw_smoke/places2/images/train/places_000163.jpg,images/train/places_000163.jpg,smoke places scene 163,128,128,c2709a415fe0602af48a0f951e8999ed3930c4043f5423c8635d3547d66bef3b,1,
places2_cc6388184445f686b543d7e2,places2,data/raw_smoke/places2/images/train/places_000164.jpg,images/train/places_000164.jpg,smoke places scene 164,128,128,d578693b340d8b02e66ff0490d5a7d94fec280eda5582b80a51ef0047980a6a9,1,
places2_b12e780b5851e0c6568ebb52,places2,data/raw_smoke/places2/images/train/places_000165.jpg,images/train/places_000165.jpg,smoke places scene 165,128,128,befbc905ffb0e48af22d82f3b290c7734819c9b9e0467905a40825bb60d1fca9,1,
places2_ba13a33a0931fcd4d7429ca2,places2,data/raw_smoke/places2/images/train/places_000166.jpg,images/train/places_000166.jpg,smoke places scene 166,128,128,6f726cef5a655e9eeb06fdbeefffedddaa927cf3d0ce0628da19cf728ab6724a,1,
places2_a37c24c0407ff90648198564,places2,data/raw_smoke/places2/images/train/places_000167.jpg,images/train/places_000167.jpg,smoke places scene 167,128,128,62c9f009f45ccc42102b2b72b81233b12f2f27c02eaeb94b68ea2e4b139364dc,1,
places2_b66590f21e3dc6b35225eed4,places2,data/raw_smoke/places2/images/train/places_000168.jpg,images/train/places_000168.jpg,smoke places scene 168,128,128,ef922c1c6528e8318a8732f6977a0cf6ac02a190ad5c2a596ba7c80ab87bd89f,1,
places2_56a3c8c8b1574db621c594f0,places2,data/raw_smoke/places2/images/train/places_000169.jpg,images/train/places_000169.jpg,smoke places scene 169,128,128,5445c66e0f4cb3fd9d043028454df0d7538c7be604df331b76d084f40101d104,1,
places2_943d831fb440abbac4b0ef66,places2,data/raw_smoke/places2/images/train/places_000170.jpg,images/train/places_000170.jpg,smoke places scene 170,128,128,beede9d56e5f9c232b5f209398ad14ac3900d4bd0c9e9157bc497c27b4df4792,1,
places2_e3902fc00840c31969a52605,places2,data/raw_smoke/places2/images/train/places_000171.jpg,images/train/places_000171.jpg,smoke places scene 171,128,128,ead2307cca2047915cfb4e8eeb0ebd506bc8d44790bb7c123e8daede67e2bbe4,1,
places2_b0272538c5bb43e57822307c,places2,data/raw_smoke/places2/images/train/places_000172.jpg,images/train/places_000172.jpg,smoke places scene 172,128,128,694e314f5d1ecd55aaf41b784928cae601fa6a02b00292487937a56ad807d787,1,
places2_ffb7f5ad4941d0ba2e4fd227,places2,data/raw_smoke/places2/images/train/places_000173.jpg,images/train/places_000173.jpg,smoke places scene 173,128,128,876f34df92c06f9163d1f2a03c68d43bf350567eb9e47da193d2f033ee298514,1,
places2_7de4de257f2b1e7d39cc39aa,places2,data/raw_smoke/places2/images/train/places_000174.jpg,images/train/places_000174.jpg,smoke places scene 174,128,128,9cd0aa32145fd62c1f2927ad4185db31b1bb1a50ab458ab35e22cca70728d930,1,
places2_a29d43fea6ab99a7fbb6d116,places2,data/raw_smoke/places2/images/train/places_000175.jpg,images/train/places_000175.jpg,smoke places scene 175,128,128,6b6e724eab2ce65ba2810d32989e5949669a0133b96230197d256cb6d1854278,1,
places2_4734343fca312812aafd662f,places2,data/raw_smoke/places2/images/train/places_000176.jpg,images/train/places_000176.jpg,smoke places scene 176,128,128,5a80e9c27c7b971f30b1424777d5d7cdd8be8165bb844ccc55662ab5f7a0dad0,1,
places2_97f6915f740c6493a06639d2,places2,data/raw_smoke/places2/images/train/places_000177.jpg,images/train/places_000177.jpg,smoke places scene 177,128,128,8bd542d51ecdfb2bb6c38af0d764433f6f2bbd191c0aeeae9797739bf5906579,1,
places2_35413325a09e1c1b1d92920a,places2,data/raw_smoke/places2/images/train/places_000178.jpg,images/train/places_000178.jpg,smoke places scene 178,128,128,64ab3b44d10c3f75d9a1bd12cc6017b800f197a906c21e027b83f36779af181e,1,
places2_5bb603586acfdc1510473576,places2,data/raw_smoke/places2/images/train/places_000179.jpg,images/train/places_000179.jpg,smoke places scene 179,128,128,dcadb9bd55b16e809d822f918510a10427c88d6e71fcf77caaecae006b4b5cfa,1,
places2_ea17e55554ef33f0fcc42602,places2,data/raw_smoke/places2/images/train/places_000180.jpg,images/train/places_000180.jpg,smoke places scene 180,128,128,c4a88be8f9c1c49e6ad35dc4df1982166c98eff0498e0ae1a5037a8448c22cf0,1,
places2_5d0c5433c23635ca459330a0,places2,data/raw_smoke/places2/images/train/places_000181.jpg,images/train/places_000181.jpg,smoke places scene 181,128,128,075b2bed2e25da24277b628147ab96b617877f1ca7cc3b5d8dbe07b42fb39025,1,
places2_04f7130049ae47010834cadb,places2,data/raw_smoke/places2/images/train/places_000182.jpg,images/train/places_000182.jpg,smoke places scene 182,128,128,ea030923ecd30a40663b282cc776fd2f3d547ec6f4bfa43bafc01f1bcf0ebdd8,1,
places2_34b706210869f2545a1d1a80,places2,data/raw_smoke/places2/images/train/places_000183.jpg,images/train/places_000183.jpg,smoke places scene 183,128,128,42fbc080c11c2ac94e714ba41a2fa4e210ac67fab556b607fec64c50375dd887,1,
places2_911d2004c15e0012d7c3fca6,places2,data/raw_smoke/places2/images/train/places_000184.jpg,images/train/places_000184.jpg,smoke places scene 184,128,128,79120d49d2e0a2045521161f62b6082041eaebfa376f48139f55e2f746841ef9,1,
places2_a7dd3595cfd5dcd6cd11b640,places2,data/raw_smoke/places2/images/train/places_000185.jpg,images/train/places_000185.jpg,smoke places scene 185,128,128,ca093f6b18614a76072d31bb0c2a2991256e1e6cc215e60bc6c90e881351204f,1,
places2_f9076a4b2454bd9654ccb5c2,places2,data/raw_smoke/places2/images/train/places_000186.jpg,images/train/places_000186.jpg,smoke places scene 186,128,128,c410df7ea7f3f145dd2c416c4bbce45124574bfe1cb909055892b8574ab5e8a7,1,
places2_ebefb1f0e5d8eb1831ec7804,places2,data/raw_smoke/places2/images/train/places_000187.jpg,images/train/places_000187.jpg,smoke places scene 187,128,128,dcc571b07f104f52ff1d386ea7ab1644eb46c21e7eb8c96a082ee9a2da9a34fe,1,
places2_4932c191ed4e864fe1c2a29f,places2,data/raw_smoke/places2/images/train/places_000188.jpg,images/train/places_000188.jpg,smoke places scene 188,128,128,05ecf3df29f9f8f3a0747f120da2d6db770dd052aacf25e8b87d0b3ff4bb80f9,1,
places2_44b7c23a6256291ee77b328f,places2,data/raw_smoke/places2/images/train/places_000189.jpg,images/train/places_000189.jpg,smoke places scene 189,128,128,af6eb9e1622c1c56872ae2a4c0f2e7b0dc039ef4d54b19de39d4ea76b95484ea,1,
places2_5afa7039de67d94cd5acfd66,places2,data/raw_smoke/places2/images/train/places_000190.jpg,images/train/places_000190.jpg,smoke places scene 190,128,128,b0f4d12b68ac7f35a6d4b9dccb50780a1d1d9938e36a947241e73bcd4aef7733,1,
places2_4e952368614fc3f13ab457ac,places2,data/raw_smoke/places2/images/train/places_000191.jpg,images/train/places_000191.jpg,smoke places scene 191,128,128,f899103926628a2dfa1e819c2b59338bbb82bcdf074b8524359a8f758e76dd2f,1,
places2_f2df1681a8f227bce7ff4a14,places2,data/raw_smoke/places2/images/train/places_000192.jpg,images/train/places_000192.jpg,smoke places scene 192,128,128,e69b242e2d02aafb67dc4c27731d5d6f7492c97899e3795f6d4f83a630d99fcb,1,
places2_9fb3f14df3e7a05b9888c908,places2,data/raw_smoke/places2/images/train/places_000193.jpg,images/train/places_000193.jpg,smoke places scene 193,128,128,974e3f6d00f95ac5d4a86234605f3eb166c87e08786db45acc36605857d12712,1,
places2_a477ce9da06258207d7a20ed,places2,data/raw_smoke/places2/images/train/places_000194.jpg,images/train/places_000194.jpg,smoke places scene 194,128,128,7599776d1aaa4df5a964a6c6ea5039248324c5080659bfb4a57e30c947ca1b49,1,
places2_298c97aa9cacc228c8a105d3,places2,data/raw_smoke/places2/images/train/places_000195.jpg,images/train/places_000195.jpg,smoke places scene 195,128,128,32e9fca8812395e85b77e53045cecee6526f51d9a1c0165b4f221c33535d2a05,1,
places2_506da7848b1891851d2097c5,places2,data/raw_smoke/places2/images/train/places_000196.jpg,images/train/places_000196.jpg,smoke places scene 196,128,128,0f8b1b0d00434e2c798e209e1b44fea92ddd8acbfa9144a2e9ea8045d4ce0a01,1,
places2_ba4a61bce62a802dab414ec1,places2,data/raw_smoke/places2/images/train/places_000197.jpg,images/train/places_000197.jpg,smoke places scene 197,128,128,f7128763e0c2fd6de86eb69be4acee64741573e3e0a25af7c73471431aa4caad,1,
places2_8dc6c48d4536c4a0b3062bd3,places2,data/raw_smoke/places2/images/train/places_000198.jpg,images/train/places_000198.jpg,smoke places scene 198,128,128,74578ca6244f153a302fe7ef742ecf7ec70635b2c0c5c91ad6bcf211ae394162,1,
places2_a98e36b957fbc8d2dbb31e3c,places2,data/raw_smoke/places2/images/train/places_000199.jpg,images/train/places_000199.jpg,smoke places scene 199,128,128,c9325c39df7299b7417690b2a32fc28840088e678ca6937cf68ab5700fa40e8b,1,
places2_032bba578410ad7c483ab5b3,places2,data/raw_smoke/places2/images/train/places_000200.jpg,images/train/places_000200.jpg,smoke places scene 200,128,128,2611b3377ea3a8d4fecc44f89cd15817c04eb792d2c6bc7f04b8d5d6aa956dff,1,
places2_f7978c542af777ee8ca25ee1,places2,data/raw_smoke/places2/images/train/places_000201.jpg,images/train/places_000201.jpg,smoke places scene 201,128,128,dd993cbfdf06619320190d654cf24a97a34972a96698b28f54b35bed9168763b,1,
places2_10b0bcea386d591091e9a82b,places2,data/raw_smoke/places2/images/train/places_000202.jpg,images/train/places_000202.jpg,smoke places scene 202,128,128,6a28ce029cd6d45473e87c0e2ed3caf24766bcb4bc330c31e8d99e3bf7715fc3,1,
places2_23c1a31dad5795fbb7f5ebe8,places2,data/raw_smoke/places2/images/train/places_000203.jpg,images/train/places_000203.jpg,smoke places scene 203,128,128,ef88b604e6f06ca5af6a522ce0fc3ce9a3c945938a7fc8cc344c22cc720b8a77,1,
places2_2d542f7e5f80a9d0daac7210,places2,data/raw_smoke/places2/images/train/places_000204.jpg,images/train/places_000204.jpg,smoke places scene 204,128,128,0bab8f923ae5d6cfc751cf336e5700e8af25779ed7a7540bcc37733fdd2adf17,1,
places2_75e9fcd8c59f65b616829d77,places2,data/raw_smoke/places2/images/train/places_000205.jpg,images/train/places_000205.jpg,smoke places scene 205,128,128,f63c86c7fc7db38f8eb18f2c480117708d2b614112f7034f27c344cdf931586e,1,
places2_c1fcd704472ffadf0ac0f971,places2,data/raw_smoke/places2/images/train/places_000206.jpg,images/train/places_000206.jpg,smoke places scene 206,128,128,5dbb451046bba0988d8079be16421bd67adfdfec4d1abf837d3b77b7c5620344,1,
places2_6fa29c50490c14e6bc0616f6,places2,data/raw_smoke/places2/images/train/places_000207.jpg,images/train/places_000207.jpg,smoke places scene 207,128,128,bed04a1431b3541eae2cc96151ab9e81699fd71449f4ba533ef0a711f015b027,1,
places2_c3583b4214fdda144e0fecbc,places2,data/raw_smoke/places2/images/train/places_000208.jpg,images/train/places_000208.jpg,smoke places scene 208,128,128,c555c0f5a7aed321851dca81192a5bc436530b153ee5dee608932b54b6790233,1,
places2_1d74414b17dfa5dc33a9458b,places2,data/raw_smoke/places2/images/train/places_000209.jpg,images/train/places_000209.jpg,smoke places scene 209,128,128,22320a74abc52439628ce303cfc320c4bd1ddcadf6c816818b1eb687ac79669c,1,
places2_2168b88e55209f72d5e2f16c,places2,data/raw_smoke/places2/images/train/places_000210.jpg,images/train/places_000210.jpg,smoke places scene 210,128,128,6bd2ba9ea0deee1a9a645afc8e0ce5cb17db31273eea33e51283b92ba6129d2b,1,
places2_913287755620701eed2f37d1,places2,data/raw_smoke/places2/images/train/places_000211.jpg,images/train/places_000211.jpg,smoke places scene 211,128,128,71725eaa9aa68904da59aea68d8e4260b9a423804a45ca0b9a68f783a2f99dbe,1,
places2_2c8c33aba7c33726c51d468d,places2,data/raw_smoke/places2/images/train/places_000212.jpg,images/train/places_000212.jpg,smoke places scene 212,128,128,b6e3644ca5a1ac40902be805d248d5e5d8efa0d248b406cbea0ac41c98a36517,1,
places2_da1ee3ad1e8423e52fdd75e0,places2,data/raw_smoke/places2/images/train/places_000213.jpg,images/train/places_000213.jpg,smoke places scene 213,128,128,fcd09887522996dc67633459fbc56bebc90c6bf7dbea5c4c5936dbd7d5beda4e,1,
places2_c710703e59c9cc07e1f1d3ce,places2,data/raw_smoke/places2/images/train/places_000214.jpg,images/train/places_000214.jpg,smoke places scene 214,128,128,c6b7de9ddccf6eba4089676e671156ea191410830130bbcceef09afa66303355,1,
places2_ccb7a5a55693f6d2bb6d08af,places2,data/raw_smoke/places2/images/train/places_000215.jpg,images/train/places_000215.jpg,smoke places scene 215,128,128,d9f38950efa47375eceda0c58875fd92c611caadb3e0ca16f5f4e84e1e174959,1,
places2_6d1cb77d68cc3195e004053a,places2,data/raw_smoke/places2/images/train/places_000216.jpg,images/train/places_000216.jpg,smoke places scene 216,128,128,d43bd2618a620523a43358a9584374c272cd3cf0e334d8b9dd8cf98199b527b7,1,
places2_8d8ac66fb83c27c7f55dd99a,places2,data/raw_smoke/places2/images/train/places_000217.jpg,images/train/places_000217.jpg,smoke places scene 217,128,128,326fb71c73b5e49b85c546b97979b97b07ded25aadd6ec48383eac1b3fb8c759,1,
places2_7de36fa5f4c9c23c4c661a61,places2,data/raw_smoke/places2/images/train/places_000218.jpg,images/train/places_000218.jpg,smoke places scene 218,128,128,95d3925e79f885b893c18e7a568833659a71828a07e1d746e1306ac91831a2d7,1,
places2_892bccea1c54f15f3a6371b0,places2,data/raw_smoke/places2/images/train/places_000219.jpg,images/train/places_000219.jpg,smoke places scene 219,128,128,9ceeb93ab28af48366387a918d84c076ff3a5e573ff8f739d735ca0c16212b48,1,
places2_faa6488a18d6cc6e6c271b70,places2,data/raw_smoke/places2/images/train/places_000220.jpg,images/train/places_000220.jpg,smoke places scene 220,128,128,3df7c9f8f1cc8b1f356b50b604e8935f0882a023f2523586455b9495cf216945,1,
places2_2b1d292c10e4160b5e1ceca9,places2,data/raw_smoke/places2/images/train/places_000221.jpg,images/train/places_000221.jpg,smoke places scene 221,128,128,68bfd110805982b424d3da03c1159d499c505bb76efea1b9c94d94bf5c0b854d,1,
places2_f8f2bafbc8ac44e1909543ad,places2,data/raw_smoke/places2/images/train/places_000222.jpg,images/train/places_000222.jpg,smoke places scene 222,128,128,65a03e02f10e433a0eb0633994ee56a95386e15d4b33449f0d4c41067a7ba96a,1,
places2_4e8c4101d369737fdb973456,places2,data/raw_smoke/places2/images/train/places_000223.jpg,images/train/places_000223.jpg,smoke places scene 223,128,128,61362b217a38062046d34cc75cd7ef9437dc8e01bbc03f51a35b1db994219d83,1,
places2_6ff1dd0102035afbaae077e1,places2,data/raw_smoke/places2/images/train/places_000224.jpg,images/train/places_000224.jpg,smoke places scene 224,128,128,5929ca342e9019106473e0edf05073ac13300b0a7490e7929e69f0ecf6dc1613,1,
places2_fadd1028528c2cbf40fb344c,places2,data/raw_smoke/places2/images/train/places_000225.jpg,images/train/places_000225.jpg,smoke places scene 225,128,128,72dd28844f60d0087f873e3a58918972b00c87ab225d0a07cd4000cbf8f36ff3,1,
